date,year,month,-999Norm,cr_-999Norm,nr_-999Norm,activismNorm,cr_activismNorm,nr_activismNorm,arrestNorm,cr_arrestNorm,nr_arrestNorm,censorNorm,cr_censorNorm,nr_censorNorm,cooperateNorm,cr_cooperateNorm,nr_cooperateNorm,corruptionNorm,cr_corruptionNorm,nr_corruptionNorm,coupNorm,cr_coupNorm,nr_coupNorm,defamationcaseNorm,cr_defamationcaseNorm,nr_defamationcaseNorm,disasterNorm,cr_disasterNorm,nr_disasterNorm,electionactivityNorm,cr_electionactivityNorm,nr_electionactivityNorm,electionirregularitiesNorm,cr_electionirregularitiesNorm,nr_electionirregularitiesNorm,legalactionNorm,cr_legalactionNorm,nr_legalactionNorm,legalchangeNorm,cr_legalchangeNorm,nr_legalchangeNorm,martiallawNorm,cr_martiallawNorm,nr_martiallawNorm,mobilizesecurityNorm,cr_mobilizesecurityNorm,nr_mobilizesecurityNorm,protestNorm,cr_protestNorm,nr_protestNorm,purgeNorm,cr_purgeNorm,nr_purgeNorm,raidNorm,cr_raidNorm,nr_raidNorm,threatenNorm,cr_threatenNorm,nr_threatenNorm,violencelethalNorm,cr_violencelethalNorm,nr_violencelethalNorm,violencenonlethalNorm,cr_violencenonlethalNorm,nr_violencenonlethalNorm,total_articles
2012-01-01,2012,1,0.8484848484848484,0.1969696969696969,0.6515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075757575757575,0.0075757575757575,0.0,0.0151515151515151,0.0151515151515151,0.0,0.0075757575757575,0.0075757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151515151515151,0.0151515151515151,0.0,0.0075757575757575,0.0075757575757575,0.0,0.0075757575757575,0.0,0.0075757575757575,0.015151515151515,0.0075757575757575,0.0075757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0227272727272727,0.0,0.0151515151515151,0.0151515151515151,0.0,0.0,0.0,0.0,0.0075757575757575,0.0075757575757575,0.0,0.0227272727272727,0.0227272727272727,0.0,0.0075757575757575,0.0075757575757575,0.0,44
2012-02-01,2012,2,0.8043478260869565,0.2608695652173913,0.5434782608695652,0.0043478260869565,0.0,0.0043478260869565,0.0043478260869565,0.0,0.0043478260869565,0.0,0.0,0.0,0.0217391304347825,0.0043478260869565,0.017391304347826,0.0043478260869565,0.0,0.0043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913,0.0,0.008695652173913,0.0260869565217391,0.0260869565217391,0.0,0.0,0.0,0.0,0.008695652173913,0.0,0.008695652173913,0.0565217391304347,0.0478260869565217,0.008695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0478260869565217,0.008695652173913,0.0391304347826087,0.008695652173913,0.008695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043478260869565,0.0043478260869565,0.0,83
2012-03-01,2012,3,0.8482142857142857,0.2276785714285714,0.6205357142857143,0.0,0.0,0.0,0.0044642857142857,0.0,0.0044642857142857,0.0044642857142857,0.0,0.0044642857142857,0.0178571428571428,0.0044642857142857,0.0133928571428571,0.0089285714285714,0.0044642857142857,0.0044642857142857,0.0089285714285714,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058035714285714204,0.0446428571428571,0.0133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0401785714285713,0.0133928571428571,0.0267857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044642857142857,0.0,0.0044642857142857,0.0044642857142857,0.0,0.0044642857142857,68
2012-04-01,2012,4,0.8340611353711791,0.2445414847161572,0.5895196506550219,0.0,0.0,0.0,0.0043668122270742,0.0,0.0043668122270742,0.0,0.0,0.0,0.026200873362445302,0.0174672489082969,0.0087336244541484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087336244541484,0.0,0.0087336244541484,0.0087336244541484,0.0087336244541484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873362445414846,0.0786026200873362,0.0087336244541484,0.0,0.0,0.0,0.0,0.0,0.0,0.0174672489082969,0.0,0.0174672489082969,0.0087336244541484,0.0043668122270742,0.0043668122270742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
2012-05-01,2012,5,0.7971014492753623,0.2028985507246377,0.5942028985507246,0.0036231884057971,0.0,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0,0.0,0.0,0.0,0.0144927536231884,0.0108695652173913,0.0036231884057971,0.0144927536231884,0.0036231884057971,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0072463768115942,0.0072463768115942,0.0253623188405797,0.0217391304347826,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0,0.0253623188405797,0.0108695652173913,0.0144927536231884,0.032608695652173905,0.0217391304347826,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0181159420289855,0.0072463768115942,0.0108695652173913,0.0108695652173913,0.0072463768115942,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0,0.0,0.0,0.0,0.0036231884057971,0.0036231884057971,0.0,0.0289855072463768,0.0108695652173913,0.0181159420289855,88
2012-06-01,2012,6,0.8653846153846153,0.2596153846153846,0.6057692307692307,0.0032051282051282,0.0,0.0032051282051282,0.0032051282051282,0.0032051282051282,0.0,0.0,0.0,0.0,0.016025641025641,0.0032051282051282,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0064102564102564,0.0128205128205128,0.0064102564102564,0.0064102564102564,0.0096153846153846,0.0096153846153846,0.0,0.032051282051282,0.0288461538461538,0.0032051282051282,0.022435897435897398,0.0128205128205128,0.0096153846153846,0.0,0.0,0.0,0.0032051282051282,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0032051282051282,0.0032051282051282,0.0,0.0032051282051282,0.016025641025641,0.0032051282051282,0.0128205128205128,103
2012-07-01,2012,7,0.890625,0.290625,0.6,0.003125,0.003125,0.0,0.009375000000000001,0.003125,0.00625,0.0,0.0,0.0,0.018750000000000003,0.0125,0.00625,0.00625,0.003125,0.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.0,0.003125,0.01875,0.009375,0.009375,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0125,0.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0125,0.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.009375,0.009375,0.0,0.0,0.0,0.0,0.009375,0.0,0.009375,114
2012-08-01,2012,8,0.8928571428571428,0.3051948051948052,0.5876623376623377,0.0032467532467532,0.0,0.0032467532467532,0.0,0.0,0.0,0.0,0.0,0.0,0.0194805194805193,0.0129870129870129,0.0064935064935064,0.0064935064935064,0.0032467532467532,0.0032467532467532,0.0032467532467532,0.0032467532467532,0.0,0.0,0.0,0.0,0.0032467532467532,0.0,0.0032467532467532,0.025974025974025802,0.0194805194805194,0.0064935064935064,0.0032467532467532,0.0032467532467532,0.0,0.0,0.0,0.0,0.0194805194805194,0.0097402597402597,0.0097402597402597,0.0032467532467532,0.0032467532467532,0.0,0.0,0.0,0.0,0.0032467532467532,0.0,0.0032467532467532,0.0,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.0064935064935064,0.0,0.0032467532467532,0.0032467532467532,0.0,0.0032467532467532,0.0,0.0032467532467532,114
2012-09-01,2012,9,0.8625954198473282,0.232824427480916,0.6297709923664122,0.0076335877862595,0.0076335877862595,0.0,0.0114503816793892,0.0038167938931297,0.0076335877862595,0.0038167938931297,0.0038167938931297,0.0,0.0343511450381679,0.0229007633587786,0.0114503816793893,0.0076335877862595,0.0076335877862595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114503816793893,0.0114503816793893,0.0,0.0190839694656488,0.0114503816793893,0.0076335877862595,0.0,0.0,0.0,0.0076335877862594,0.0038167938931297,0.0038167938931297,0.0076335877862595,0.0,0.0076335877862595,0.0,0.0,0.0,0.0,0.0,0.0,0.0190839694656488,0.0076335877862595,0.0114503816793893,0.0038167938931297,0.0038167938931297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038167938931297,0.0,0.0038167938931297,0.0,0.0,0.0,83
2012-10-01,2012,10,0.8091872791519434,0.2120141342756183,0.5971731448763251,0.0035335689045936,0.0035335689045936,0.0,0.0424028268551236,0.0176678445229682,0.0247349823321554,0.0,0.0,0.0,0.0176678445229681,0.0070671378091872,0.0106007067137809,0.0141342756183744,0.0070671378091872,0.0070671378091872,0.0106007067137808,0.0070671378091872,0.0035335689045936,0.0106007067137808,0.0035335689045936,0.0070671378091872,0.0106007067137809,0.0,0.0106007067137809,0.0035335689045936,0.0,0.0035335689045936,0.0,0.0,0.0,0.038869257950529895,0.0247349823321554,0.0141342756183745,0.0212014134275617,0.0070671378091872,0.0141342756183745,0.0,0.0,0.0,0.0,0.0,0.0,0.0070671378091872,0.0070671378091872,0.0,0.0035335689045936,0.0,0.0035335689045936,0.0,0.0,0.0,0.0,0.0,0.0,0.0070671378091872,0.0,0.0070671378091872,0.0070671378091872,0.0035335689045936,0.0035335689045936,82
2012-11-01,2012,11,0.8324324324324324,0.2108108108108108,0.6216216216216216,0.0054054054054054,0.0054054054054054,0.0,0.0216216216216216,0.0054054054054054,0.0162162162162162,0.0,0.0,0.0,0.0324324324324324,0.0162162162162162,0.0162162162162162,0.0108108108108108,0.0108108108108108,0.0,0.0,0.0,0.0,0.0054054054054054,0.0,0.0054054054054054,0.0,0.0,0.0,0.0162162162162162,0.0108108108108108,0.0054054054054054,0.0054054054054054,0.0054054054054054,0.0,0.0162162162162162,0.0108108108108108,0.0054054054054054,0.0162162162162162,0.0108108108108108,0.0054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0108108108108108,0.0162162162162162,0.0108108108108108,0.0108108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108108108108108,0.0,0.0108108108108108,56
2012-12-01,2012,12,0.8193832599118943,0.2599118942731278,0.5594713656387665,0.0044052863436123,0.0,0.0044052863436123,0.0044052863436123,0.0,0.0044052863436123,0.0044052863436123,0.0044052863436123,0.0,0.013215859030836899,0.0044052863436123,0.0088105726872246,0.0088105726872246,0.0088105726872246,0.0,0.0,0.0,0.0,0.013215859030836899,0.0044052863436123,0.0088105726872246,0.0220264317180616,0.0,0.0220264317180616,0.0352422907488986,0.0308370044052863,0.0044052863436123,0.0044052863436123,0.0044052863436123,0.0,0.0308370044052863,0.0176211453744493,0.013215859030837,0.0220264317180616,0.0176211453744493,0.0044052863436123,0.0,0.0,0.0,0.0,0.0,0.0,0.013215859030836899,0.0044052863436123,0.0088105726872246,0.0088105726872246,0.0044052863436123,0.0044052863436123,0.0,0.0,0.0,0.0088105726872246,0.0088105726872246,0.0,0.0044052863436123,0.0,0.0044052863436123,0.0,0.0,0.0,82
2013-01-01,2013,1,0.7508896797153024,0.2597864768683274,0.491103202846975,0.0,0.0,0.0,0.0427046263345195,0.0284697508896797,0.0142348754448398,0.0,0.0,0.0,0.0213523131672597,0.0142348754448398,0.0071174377224199,0.0106761565836298,0.0106761565836298,0.0,0.0,0.0,0.0,0.0106761565836298,0.0035587188612099,0.0071174377224199,0.0071174377224199,0.0,0.0071174377224199,0.0249110320284697,0.0177935943060498,0.0071174377224199,0.0071174377224199,0.0071174377224199,0.0,0.0533807829181494,0.0249110320284697,0.0284697508896797,0.0427046263345194,0.0213523131672597,0.0213523131672597,0.0,0.0,0.0,0.0177935943060498,0.0177935943060498,0.0,0.0,0.0,0.0,0.0035587188612099,0.0035587188612099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106761565836298,0.0071174377224199,0.0035587188612099,0.0071174377224199,0.0071174377224199,0.0,116
2013-02-01,2013,2,0.8200290275761972,0.2119013062409288,0.6081277213352685,0.0014513788098693,0.0014513788098693,0.0,0.0101596516690855,0.0014513788098693,0.0087082728592162,0.0014513788098693,0.0014513788098693,0.0,0.0188679245283018,0.0101596516690856,0.0087082728592162,0.024673439767779297,0.0159651669085631,0.0087082728592162,0.0014513788098693,0.0014513788098693,0.0,0.0,0.0,0.0,0.0058055152394774,0.0029027576197387,0.0029027576197387,0.0159651669085631,0.0159651669085631,0.0,0.0072568940493468,0.0072568940493468,0.0,0.0362844702467343,0.0362844702467343,0.0,0.0217706821480406,0.011611030478955,0.0101596516690856,0.0,0.0,0.0,0.0,0.0,0.0,0.0087082728592161,0.0072568940493468,0.0014513788098693,0.0116110304789549,0.0072568940493468,0.0043541364296081,0.0,0.0,0.0,0.0014513788098693,0.0,0.0014513788098693,0.0014513788098693,0.0014513788098693,0.0,0.0174165457184324,0.0101596516690856,0.0072568940493468,233
2013-03-01,2013,3,0.822429906542056,0.2009345794392523,0.6214953271028038,0.0031152647975076,0.0015576323987538,0.0015576323987538,0.0062305295950154,0.0046728971962616,0.0015576323987538,0.0,0.0,0.0,0.0186915887850466,0.0109034267912772,0.0077881619937694,0.0109034267912771,0.0093457943925233,0.0015576323987538,0.014018691588785,0.014018691588785,0.0,0.0,0.0,0.0,0.014018691588785,0.0,0.014018691588785,0.026479750778816098,0.0186915887850467,0.0077881619937694,0.0093457943925233,0.0093457943925233,0.0,0.0155763239875388,0.0077881619937694,0.0077881619937694,0.021806853582554398,0.0171339563862928,0.0046728971962616,0.0,0.0,0.0,0.0046728971962615,0.0031152647975077,0.0015576323987538,0.0202492211838005,0.0124610591900311,0.0077881619937694,0.0,0.0,0.0,0.0,0.0,0.0,0.0015576323987538,0.0015576323987538,0.0,0.0062305295950154,0.0015576323987538,0.0046728971962616,0.0046728971962616,0.0,0.0046728971962616,199
2013-04-01,2013,4,0.8734622144112478,0.2776801405975395,0.5957820738137083,0.0,0.0,0.0,0.0193321616871704,0.0035149384885764,0.015817223198594,0.0,0.0,0.0,0.0140597539543056,0.0070298769771528,0.0070298769771528,0.0105448154657292,0.0052724077328646,0.0052724077328646,0.0052724077328646,0.0052724077328646,0.0,0.0,0.0,0.0,0.0017574692442882,0.0,0.0017574692442882,0.0140597539543057,0.0105448154657293,0.0035149384885764,0.0035149384885764,0.0035149384885764,0.0,0.0105448154657293,0.0087873462214411,0.0017574692442882,0.021089630931458603,0.015817223198594,0.0052724077328646,0.0,0.0,0.0,0.0052724077328645995,0.0017574692442882,0.0035149384885764,0.0105448154657292,0.0052724077328646,0.0052724077328646,0.0052724077328646,0.0052724077328646,0.0,0.0,0.0,0.0,0.0017574692442882,0.0,0.0017574692442882,0.0017574692442882,0.0017574692442882,0.0,0.0,0.0,0.0,199
2013-05-01,2013,5,0.8313953488372092,0.2868217054263566,0.5445736434108527,0.003875968992248,0.001937984496124,0.001937984496124,0.0174418604651161,0.005813953488372,0.0116279069767441,0.0,0.0,0.0,0.0,0.0,0.0,0.0271317829457364,0.0271317829457364,0.0,0.005813953488372,0.005813953488372,0.0,0.0,0.0,0.0,0.005813953488372,0.0,0.005813953488372,0.0193798449612402,0.0174418604651162,0.001937984496124,0.001937984496124,0.001937984496124,0.0,0.038759689922480495,0.0155038759689922,0.0232558139534883,0.00968992248062,0.005813953488372,0.003875968992248,0.001937984496124,0.0,0.001937984496124,0.005813953488372,0.005813953488372,0.0,0.0155038759689922,0.0077519379844961,0.0077519379844961,0.001937984496124,0.001937984496124,0.0,0.0,0.0,0.0,0.001937984496124,0.001937984496124,0.0,0.005813953488372,0.003875968992248,0.001937984496124,0.005813953488372,0.0,0.005813953488372,201
2013-06-01,2013,6,0.8293577981651375,0.2623853211009174,0.5669724770642202,0.0036697247706422,0.0018348623853211,0.0018348623853211,0.0036697247706422,0.0036697247706422,0.0,0.0,0.0,0.0,0.0073394495412844,0.0073394495412844,0.0,0.0036697247706422,0.0018348623853211,0.0018348623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0055045871559633,0.0,0.0055045871559633,0.020183486238532097,0.0146788990825688,0.0055045871559633,0.0,0.0,0.0,0.0330275229357798,0.0256880733944954,0.0073394495412844,0.045871559633027505,0.0422018348623853,0.0036697247706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0220183486238532,0.0165137614678899,0.0055045871559633,0.0055045871559633,0.0055045871559633,0.0,0.0018348623853211,0.0018348623853211,0.0,0.0018348623853211,0.0018348623853211,0.0,0.0036697247706422,0.0036697247706422,0.0,0.0128440366972477,0.0073394495412844,0.0055045871559633,216
2013-07-01,2013,7,0.831151832460733,0.2185863874345549,0.612565445026178,0.0039267015706806,0.0039267015706806,0.0,0.0078534031413612,0.0039267015706806,0.0039267015706806,0.0,0.0,0.0,0.0104712041884816,0.0052356020942408,0.0052356020942408,0.0052356020942408,0.0039267015706806,0.0013089005235602,0.0013089005235602,0.0013089005235602,0.0,0.0,0.0,0.0,0.0052356020942408,0.0,0.0052356020942408,0.0170157068062827,0.0157068062827225,0.0013089005235602,0.0026178010471204,0.0026178010471204,0.0,0.0170157068062827,0.0157068062827225,0.0013089005235602,0.0575916230366491,0.0523560209424083,0.0052356020942408,0.0,0.0,0.0,0.0,0.0,0.0,0.0170157068062826,0.013089005235602,0.0039267015706806,0.006544502617801,0.0026178010471204,0.0039267015706806,0.0026178010471204,0.0013089005235602,0.0013089005235602,0.0013089005235602,0.0,0.0013089005235602,0.0039267015706805995,0.0013089005235602,0.0026178010471204,0.0091623036649214,0.0052356020942408,0.0039267015706806,265
